,title,description,topic,,
5181,Giải thoát cụ bà khỏi khối u che nửa mặt ,"Hà NộiBác sĩ Bệnh viện Răng Hàm Mặt Trung ương vừa phẫu thuật thành công loại bỏ khối u nặng 1,5 kg trên mặt cụ bà 72 tuổi, được Thủ tướng gửi thư khen.",suc-khoe,,
5182,Rước họa sau gói trị rạn da giá 8 triệu đồng ,"TP HCMNgười phụ nữ 24 tuổi đến spa trị rạn da với giá 8 triệu, vài ngày sau các vết đốt mưng mủ, chảy máu, mọi sinh hoạt phải diễn ra trên giường.",suc-khoe,,
5183,17 triệu người tại châu Âu bị di chứng Covid ,"Nghiên cứu mới của WHO cho thấy ít nhất 17 triệu người tại châu Âu bị Covid kéo dài, tăng 307% trong vòng một năm.",suc-khoe,,
5184,Thiếu niên 12 tuổi mắc ung thư đại tràng ,"Hà NộiBệnh nhi 12 tuổi bị đau bụng nhiều năm khám không ra bệnh, gần đây đi tiêu ra máu mới phát hiện mắc ung thư đại tràng.",suc-khoe,,
5185,"Khoảng 1,6 triệu người Việt bị suy tim ","Ước tính Việt Nam có khoảng 1,6 triệu người suy tim, trong đó 25% tử vong trong năm đầu sau khi được chẩn đoán phần lớn do điều trị không đầy đủ.",suc-khoe,,
5186,Trầm cảm - cơn bão thầm lặng hậu Covid ,"Mỹ18 tháng sau mắc Covid, Scott Taylor, 56 tuổi, tự tử tại nhà riêng gần Dallas trong tình trạng kiệt quệ về cả sức khỏe, trí nhớ và tiền bạc.",suc-khoe,,
5187,WHO: Ngày kết thúc đại dịch đến gần ,"Tổng giám đốc WHO Tedros Adhanom Ghebreyesus cho biết ngày kết thúc đại dịch đang đến gần, đây là nhận định lạc quan nhất kể từ khi Covid bùng phát.",suc-khoe,,
5188,"Sợ đụng 'dao kéo', bệnh nhân ung thư vuột cơ hội sống ","TP HCMSợ ""đụng dao kéo"" hoặc gặp tác dụng phụ hóa chất, nhiều bệnh nhân ung thư uống thuốc nam, đến khi quay lại viện thì hết cơ hội điều trị.",suc-khoe,,
5189,Bệnh viện thiếu thuốc giải độc ,"Điều trị tại Trung tâm Chống độc, Bệnh viện Bạch Mai (Hà Nội) gần một tuần do bị rắn cạp nia cắn, bé trai vẫn hôn mê, liệt rất nặng vì thiếu thuốc giải độc.",suc-khoe,,
5190,Niềm vui có con khỏe mạnh của những cặp vợ chồng lỗi gen ,"Nhờ sàng lọc di truyền và chọn được phôi tốt, chị Phạm Thị Lan thoả ước nguyện làm mẹ lần hai sau 10 năm chạy chữa khắp nơi.",suc-khoe,,
5191,8 loại sinh tố cải thiện tiêu hóa ,"Sinh tố dứa, yến mạch, bơ, bí ngô, sữa chua kefir… chứa nhiều chất xơ, lợi khuẩn, làm dịu đường ruột, giảm đầy hơi.",suc-khoe,,
5192,Những bệnh ung thư gây ra bởi HPV? ,"ThS.BS Kiều Lệ Biên, Trung tâm Sản phụ khoa BVĐK Tâm Anh tư vấn những bệnh ung thư gây ra bởi HPV và cách phòng ngừa.",suc-khoe,,
5193,Bạn biết gì về hệ xương khớp? ,Kiểm tra kiến thức về hệ thống xương khớp thông qua bài trắc nghiệm nhanh dưới đây.,suc-khoe,,
5194,5 cách giúp giảm sổ mũi ,"Uống nước nóng, tắm nước nóng, dùng thuốc xịt mũi… giúp bạn hết chảy nước mũi hoặc giảm cảm giác khó chịu của triệu chứng này.",suc-khoe,,
5195,Phòng tránh chấn thương ở người chơi thể thao ,"Chuẩn bị đầy đủ, lắng nghe cơ thể và kiểm tra sức khỏe định kỳ là những yếu tố giúp giảm chấn thương, nâng cao thành tích khi chơi thể thao.",suc-khoe,,
5196,Cứu cụ ông thoát nguy cơ nhồi máu cơ tim do vỡ mảng xơ vữa ,"Ông Thành Nhân (69 tuổi, ngụ An Giang) bình phục, ăn uống bình thường, đủ điều kiện xuất viện sau 24 giờ sau can thiệp mạch.",suc-khoe,,
5197,Cấp cứu thành công ca ung thư tiền liệt tuyến bí tiểu ,"Các bác sĩ nút mạch cấp cứu thành công nam bệnh nhân ung thư tiền liệt tuyến giai đoạn cuối, gây tiểu máu và bí tiểu do có nhiều cục máu đông.",suc-khoe,,
5198,"Phát hiện, điều trị sớm xơ gan, ung thư gan không cần phẫu thuật ","Bệnh xơ gan, ung thư gan có thể được phát hiện sớm và điều trị không cần phẫu thuật với các phương pháp nút mạch, đốt sóng cao tần…, tránh biến chứng.",suc-khoe,,
5199,7 thói quen nên tránh để trẻ tăng chiều cao tối ưu ,"Thức khuya, hút thuốc lá thụ động, ăn thực phẩm giàu đường, béo, bổ sung tùy tiện vi chất… có thể kìm hãm trẻ tăng chiều cao.",suc-khoe,,
5200,Vì sao trẻ tiêm phòng lao nổi hạch? ,"Bác sĩ phẫu thuật khối hạch lớn với kích thước 2x3,5 cm ăn sâu vào hốc nách bé trai 7 tháng tuổi sau 5 tháng tiêm phòng lao.",suc-khoe,,
5201,5 nguyên nhân gây mất trí nhớ khó ngờ ,"Bệnh Alzheimer không phải là nguyên nhân duy nhất gây mất trí nhớ mà còn có thể do căng thẳng, thuốc, thiếu dinh dưỡng.",suc-khoe,,
5202,Cấp cứu thành công song thai dây rốn thắt nút 2 đầu hiếm gặp ,"Hà NộiSản phụ 32 tuổi mang song thai với 2 dây rốn xoắn vào nhau và cả 2 cùng bị thắt nút, vừa được sinh mổ mẹ tròn con vuông.",suc-khoe,,
5203,TP HCM lo dịch sởi bùng phát do thiếu vaccine ,"Sở Y tế TP HCM lo ngại dịch sởi bùng phát chồng lên các dịch bệnh hiện hữu là sốt xuất huyết và Covid-19, trong bối cảnh hết vaccine sởi và DPT tiêm chủng mở rộng.",suc-khoe,,
5204,Hạt bứa chọc thủng đại tràng bà cụ ,"Cao BằngBệnh nhân nữ 90 tuổi, đau bụng suốt ba ngày, đi khám phát hiện viêm phúc mạc do thủng trực tràng sau ăn quả bứa.",suc-khoe,,
5205,Sẹo mọc như ô bàn cờ sau tiêm tinh chất giảm béo ,"Hà NộiGiấu gia đình đến spa tiêm tinh chất giảm béo, nữ sinh 17 tuổi hoảng loạn khi các vùng can thiệp bị sưng nề, mưng mủ.",suc-khoe,,
5206,Não đàn ông co lại khi có con đầu lòng ,Nghiên cứu từ Mỹ và Tây Ban Nha cho thấy đàn ông có thể mất khoảng 1-2% thể tích vỏ não sau khi con đầu lòng chào đời.,suc-khoe,,
5207,Bộ Y tế đề xuất 'tăng cao nhất' mức phụ cấp nhân viên ,"Khi xây dựng chế độ tiền lương mới, Bộ Y tế đề nghị Chính phủ tăng chế độ phụ cấp ngành y ở mức cao nhất để đảm bảo quyền lợi người lao động.",suc-khoe,,
5208,"Lạm dụng thuốc tránh thai, người phụ nữ bị tắc mạch não ","Phú ThọBệnh nhân 33 tuổi, sử dụng thuốc tránh thai nhiều năm, bị đau đầu liên tục, đi khám phát hiện huyết khối tĩnh mạch não.",suc-khoe,,
5209,Người dân tốn kém vì hết vaccine miễn phí ,"TP HCMChị Minh đưa con trai 9 tháng tuổi đi tiêm vaccine ngừa bệnh sởi chương trình tiêm chủng mở rộng, trạm y tế thông báo hết nên đến dịch vụ tiêm với giá hơn 300.000 đồng một liều.",suc-khoe,,
5210,"Rủi ro khi sinh đôi, sinh ba ","Hàn QuốcSố ca sinh đôi, sinh ba bùng nổ nhờ công nghệ thụ tinh nhân tạo, song chuyên gia cảnh báo nhiều rủi ro từ xu hướng này.",suc-khoe,,
5211,4 ngộ nhận về thuốc lá gây ung thư ,Nhiều người cho rằng chỉ hút khoảng một - hai điếu thuốc một ngày hoặc hút loại chứa ít nicotin sẽ không gây ung thư. Trắc nghiệm giúp bạn hiểu rõ hơn về tác động của thuốc lá.,suc-khoe,,
5212,Những bệnh lý có biểu hiện là cơn đau buồng trứng ,"Bệnh viêm vùng chậu, lạc nội mạc tử cung hay xoắn buồng trứng đều xuất hiện triệu chứng đau buồng trứng.",suc-khoe,,
5213,Vì sao nam giới trẻ tuổi bị rối loạn cương dương? ,"Rối loạn cương dương có thể xảy ra ở những nam giới dưới 40 tuổi, do các nguyên nhân bệnh lý, lối sống, hoặc do tâm lý căng thẳng.",suc-khoe,,
5214,Hội chứng cản trở đường thở trên ,"Hội chứng đề kháng đường thở trên (UARS) làm gián đoạn giấc ngủ có thể gây căng thẳng, ảnh hưởng đến sức khỏe tâm thần, tim mạch.",suc-khoe,,
5215,4 mẹo giúp trẻ ngủ ngon xuyên đêm ,"Thiết lập thói quen, ngủ cùng một môi trường, ăn đủ no... là những mẹo có thể giúp trẻ ngủ ngon xuyên đêm.",suc-khoe,,
5216,Tìm hiểu về nhiễm trùng cổ họng ,"Trắc nghiệm dưới đây có thể giúp bạn hiểu về cơn đau họng do liên cầu khuẩn, nguy cơ lây lan và cách phòng ngừa nhiễm trùng cổ họng.",suc-khoe,,
5217,9 thực phẩm hỗ trợ bảo vệ gan ,"Cà phê, tỏi, bột yến mạch, dầu ô liu đều chứa các hợp chất hỗ trợ bảo vệ gan, chống lại gan nhiễm mỡ hoặc tổn thương.",suc-khoe,,
5218,Lượng đường trong máu tăng cao khi ốm ,Hormone cơ thể tiết ra khi bị ốm có thể làm tăng lượng đường trong máu của người mắc bệnh tiểu đường.,suc-khoe,,
5219,"Những thói quen, bệnh lý làm tăng nguy cơ ung thư đại trực tràng ","Uống nhiều rượu, hút thuốc lá, ăn ít rau quả, mắc các bệnh viêm ruột, tiểu đường không kiểm soát có thể làm gia tăng khả năng mắc ung thư đại trực tràng.",suc-khoe,,
5220,"Thận móng ngựa, dị tật bẩm sinh nguy hiểm ","Thận móng ngựa là một dị tật bẩm sinh liên quan đến vị trí và cấu trúc của quả thận, có thể có nguyên nhân di truyền.",suc-khoe,,
5221,Thực đơn giúp trẻ kiểm soát cholesterol ,"Trẻ em có mức cholesterol cao có thể đối mặt với nhiều hệ lụy sức khỏe, cần kiểm soát bằng chế độ ăn, vận động phù hợp.",suc-khoe,,
5222,Bướu cổ ,"Bướu cổ là bệnh tuyến giáp phổ biến, khoảng 80% ca bướu cổ lành tính, có thể không cần điều trị hoặc phải dùng thuốc, iốt phóng xạ.",suc-khoe,,
5223,Bị nhân xơ tử cung có thể thụ tinh ống nghiệm không? ,"Phụ nữ bị nhân xơ tử cung có thể có con bằng cách điều trị, phẫu thuật loại bỏ nhân xơ hoặc thụ tinh ống nghiệm.",suc-khoe,,
5224,"Cách giảm 4,5 kg trong một tháng ","Ngủ 7-8 tiếng mỗi ngày, ăn ít carb tinh chế, giảm lượng calo nạp vào có thể hỗ trợ giảm cân khoảng 4,5 kg trong một tháng.",suc-khoe,,
5225,Bí quyết ngủ ngon cho người bệnh thoái hóa đốt sống cổ ,"Điều chỉnh tư thế nằm ngủ, xây dựng chế độ dinh dưỡng phù hợp và massage có thể giúp người mắc thoái hóa đốt sống cổ giảm đau nhức, trằn trọc mỗi đêm.",suc-khoe,,
5226,Cẩn trọng những nguyên nhân tiềm ẩn gây đau đỉnh đầu ,"Đau đỉnh đầu trong nhiều trường hợp có thể liên quan tới tăng huyết áp, đột quỵ, thiếu máu não,... không đơn giản là do mất ngủ hay căng thẳng.",suc-khoe,,
5227,Ứng dụng trí tuệ nhân tạo điều trị bệnh tim mạch ,"Chụp mạch vành giảm lượng thuốc cản quang chỉ bằng 1/4 thông thường, kết hợp phân tích bằng trí tuệ nhân tạo giúp nhiều bệnh nhân suy tim, suy thận được cứu chữa kịp thời.",suc-khoe,,
5228,'Hạt thần kỳ' khiến khối u ung thư biến mất ,"MỹCác nhà khoa học thành công tạo ra một nhà máy thuốc mini, kích thước nhỏ như những đầu kim có thể điều trị ung thư trong vài ngày.",suc-khoe,,
5229,Cho trái tim bé trai ngừng đập để vá lỗ thông ,"Hà NộiBé trai 12 tuổi nặng khoảng 30 kg, lồng ngực hình ức gà do bệnh tim bẩm sinh, thường xuyên khó thở, bác sĩ dùng hệ thống ECMO thay tim đập trong khi sửa dị tật.",suc-khoe,,
5230,Sốc nhiễm khuẩn vùng nước mặn ,"Hai ngày sau khi vét và vệ sinh khu vực nuôi tôm của gia đình, người đàn ông 62 tuổi ở Nam Định xuất hiện các nốt phỏng nước đen ở cẳng chân phải.",suc-khoe,,
5231,'Nới lỏng quy định khẩu trang là phù hợp' ,"Hà NộiChuyên gia y tế cho rằng nới lỏng quy định khẩu trang thời điểm này là phù hợp do đã tiêm đủ vaccine, có nhiều thuốc điều trị là vũ khí chống dịch.",suc-khoe,,
5232,TP HCM hết loại vaccine ngừa nhiều bệnh ,"TP HCM không còn hai loại vaccine là sởi và DPT (ngừa bệnh bạch hầu, ho gà, uốn ván) trong Chương trình Tiêm chủng mở rộng để tiêm miễn phí cho trẻ.",suc-khoe,,
5233,"Nỗi khổ bệnh nhân phải tự 'kê đơn, bốc thuốc' ","Hà NộiÁm ảnh với việc phải chờ đợi, xếp hàng và ""thái độ"" của y bác sĩ tại viện công, bà Thanh tìm đến hiệu thuốc gần nhà nhờ dược sĩ đoán bệnh, kê đơn.",suc-khoe,,
5234,Uống kháng sinh bừa bãi dễ khiến ung thư di căn ,"MỹTheo nghiên cứu của các chuyên gia Đại học Emory, việc tự ý uống thuốc kháng sinh có thể làm tăng tốc độ phát triển ung thư di căn.",suc-khoe,,
5235,Nguy kịch vì sốc nhiễm khuẩn ,"Người đàn ông 37 tuổi, tự mua thuốc hạ sốt uống vì nghĩ bị cúm; một tuần sau khó thở, mệt nhiều, nhập viện được chẩn đoán sốc nhiễm khuẩn, tiên lượng xấu.",suc-khoe,,
5236,Bệnh zona trong thai kỳ ,"Xuất hiện mụn nước, đau dây thần kinh vùng cơ thể trước khi bị zona... là một số triệu chứng của zona.",suc-khoe,,
5237,Các triệu chứng thường gặp của ung thư xương ,"Người bị ung thư trong xương có thể gặp các triệu chứng như đau, sưng tấy và đau đột ngột do bị gãy ở phần xương xuất hiện khối u.",suc-khoe,,
5238,Nguy cơ tử vong do gãy cổ xương đùi nằm bất động ,"Gãy cổ xương đùi và liên mấu chuyển thường gặp ở người già dẫn tới nằm bất động, nếu không điều trị kịp thời sẽ đe dọa tính mạng.",suc-khoe,,
5239,Béo phì mang thai có nguy hiểm không? ,"Tôi 29 tuổi, cao 1,6 m, nặng 69 kg, béo phì mang thai có nguy hiểm không? (Hà Linh - TP HCM).",suc-khoe,,
5240,Công dụng của gừng với hệ tiêu hóa ,"Gừng có tác dụng thúc đẩy tiêu hóa, giảm đầy bụng, kích thích cảm giác thèm ăn, hỗ trợ điều trị tiêu chảy.",suc-khoe,,
5241,"Thường xuyên run tay do rối loạn thần kinh, tổn thương não ","Nếu bạn thường xuyên bị run tay có thể đang gặp phải các vấn đề rối loạn thần kinh như Parkinson, tổn thương não, đa xơ cứng…",suc-khoe,,
5242,Bữa ăn giúp ngăn ngừa mỡ máu ,"Thực đơn chuẩn ""LIGHT” và chọn chất béo có lợi là cách chủ động kiểm soát tình trạng thừa cholesterol, mỡ máu cao.",suc-khoe,,
5243,Nam giới hiếm muộn vì những lý do ít ngờ ,"Cao 1,8 m, khỏe mạnh, sống lành mạnh nên khi nghe bác sĩ thông báo bị vô sinh, anh Huy rất bất ngờ và suy sụp.",suc-khoe,,
